Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776807897,20,,Aggregated,7.500000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,716,0,770.0,803.2973108919014,40.210100007243454,1781.232799985446,4621.984636871508
1776807898,20,,Aggregated,7.500000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,730,0,770.0,808.6245326008743,40.210100007243454,1781.232799985446,4626.646575342465
1776807899,20,,Aggregated,7.200000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,736,0,770.0,804.6487971448938,40.210100007243454,1781.232799985446,4628.610054347826
1776807900,20,,Aggregated,6.900000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,741,0,770.0,802.0875941952263,40.210100007243454,1781.232799985446,4630.205128205128
1776807901,20,,Aggregated,7.700000,0.000000,760,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,749,0,760.0,797.5011471277681,40.210100007243454,1781.232799985446,4632.7116154873165
1776807902,20,,Aggregated,7.600000,0.000000,760,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,755,0,760.0,797.7340993361967,40.210100007243454,1781.232799985446,4634.576158940397
1776807903,20,,Aggregated,7.000000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,764,0,760.0,797.2458022236257,40.210100007243454,1781.232799985446,4637.2722513089
1776807904,20,,Aggregated,7.100000,0.000000,760,990,1100,1200,1400,1500,1600,1600,1800,1800,1800,770,0,760.0,796.2244164919807,40.210100007243454,1781.232799985446,4639.053246753247
1776807905,20,,Aggregated,7.200000,0.000000,770,990,1100,1200,1400,1500,1600,1600,1800,1800,1800,779,0,770.0,796.7300281113621,40.210100007243454,1781.232799985446,4641.670089858793
1776807906,20,,Aggregated,7.500000,0.000000,760,980,1100,1200,1400,1500,1600,1600,1800,1800,1800,788,0,760.0,793.5901206837102,40.210100007243454,1781.232799985446,4644.239847715736
1776807907,20,,Aggregated,7.500000,0.000000,760,970,1100,1200,1400,1500,1600,1600,1800,1800,1800,791,0,760.0,791.366747027459,40.210100007243454,1781.232799985446,4645.06826801517
1776807908,20,,Aggregated,7.400000,0.000000,760,980,1100,1200,1400,1500,1600,1600,1800,1800,1800,794,0,760.0,793.2340677566468,40.210100007243454,1781.232799985446,4645.887909319899
1776807909,20,,Aggregated,7.600000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,806,0,770.0,804.5189544651976,40.210100007243454,1841.20670001721,4649.172456575682
1776807910,20,,Aggregated,7.300000,0.000000,770,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,813,0,770.0,803.160073061366,40.210100007243454,1841.20670001721,4651.024600246003
1776807911,20,,Aggregated,6.600000,0.000000,760,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,818,0,760.0,800.0403354509419,40.210100007243454,1841.20670001721,4652.339853300734
1776807912,20,,Aggregated,7.400000,0.000000,770,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,825,0,770.0,799.8269378168113,40.210100007243454,1841.20670001721,4654.163636363636
1776807913,20,,Aggregated,7.300000,0.000000,770,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,830,0,770.0,802.3022339746625,40.210100007243454,1841.20670001721,4655.415662650603
1776807914,20,,Aggregated,6.900000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,842,0,770.0,806.5646594999172,40.210100007243454,1841.20670001721,4658.431116389549
1776807915,20,,Aggregated,6.700000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,846,0,770.0,804.5417718663201,40.210100007243454,1841.20670001721,4659.40780141844
1776807916,20,,Aggregated,6.700000,0.000000,760,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,856,0,760.0,802.2773103958766,40.210100007243454,1841.20670001721,4661.811915887851
